Congress,Committee code,ID #,Name,Maj/Min,Rank Within Party Status,Party,Date of Assignment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State,CD,State Name,Notes,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,parsed_name,first_name,last_name
116,196,21137.0,"Richmond, Cedric",6.0,1.0,100,2020-09-22 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES1135,Ways and Means,45,2.0,LA,"On November 17, 2020, he announced that he will join the Biden administration, Resignation offical January 15",,,,,Cedric Richmond,Cedric,Richmond
116,196,29760.0,"Brady, Kevin",2.0,1.0,200,2019-01-03 00:00:00,2021-01-03,21.0,10.0,2.0,1.0,1.0,HRES8,Ways and Means,49,8.0,TX,,,,,,Kevin Brady,Kevin,Brady
116,196,20307.0,"Nunes, Devin",2.0,2.0,200,2019-01-23 00:00:00,2021-01-03,0.0,8.0,2.0,1.0,1.0,HRES68,Ways and Means,71,22.0,CA,,,,,,Devin Nunes,Devin,Nunes
116,196,20709.0,"Buchanan, Vernon G.",2.0,3.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Ways and Means,43,16.0,FL,,,,,,Vernon G. Buchanan,Vernon,Buchanan
116,196,20729.0,"Smith, Adrian",2.0,4.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Ways and Means,35,3.0,NE,,,,,,Adrian Smith,Adrian,Smith
116,196,20532.0,"Marchant, Kenny",2.0,5.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,0.0,HRES68,Ways and Means,49,24.0,TX,Announced retirement at the end of 116th congress 8/5/2019,,,,,Kenny Marchant,Kenny,Marchant
116,196,21101.0,"Reed, Thomas W., II",2.0,6.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Ways and Means,13,23.0,NY,,,,,,Thomas W. Reed II,Thomas,Reed
116,196,21167.0,"Kelly, Mike",2.0,7.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES68,Ways and Means,14,3.0,PA,,,,,,Mike Kelly,Mike,Kelly
116,196,21349.0,"Holding, George E.B.",2.0,8.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,0.0,HRES68,Ways and Means,47,13.0,NC,"Retired, announced 12/6/2019",,,,,George E.B. Holding,George,Holding
116,196,21373.0,"Smith, Jason",2.0,9.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Ways and Means,34,8.0,MO,,,,,,Jason Smith,Jason,Smith
116,196,21359.0,"Rice, Tom",2.0,10.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Ways and Means,48,7.0,SC,,,,,,Tom Rice,Tom,Rice
116,196,21105.0,"Schweikert, David",2.0,11.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Ways and Means,61,6.0,AZ,,,,,,David Schweikert,David,Schweikert
116,196,21330.0,"Walorski, Jackie",2.0,12.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Ways and Means,22,2.0,IN,,,,,,Jackie Walorski,Jackie,Walorski
116,196,21562.0,"Lahood, Darin",2.0,13.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Ways and Means,21,18.0,IL,,,,,,Darin Lahood,Darin,Lahood
116,196,21351.0,"Wenstrup, Brad",2.0,14.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Ways and Means,24,2.0,OH,,,,,,Brad Wenstrup,Brad,Wenstrup
116,196,21700.0,"Arrington, Jodey Cook",2.0,15.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES68,Ways and Means,49,19.0,TX,,,,,,Jodey Cook Arrington,Jodey,Arrington
116,196,21717.0,"Ferguson, Anderson Drew IV",2.0,16.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES68,Ways and Means,44,3.0,GA,,,,,,Anderson Drew Ferguson IV,Anderson,Ferguson
116,196,21750.0,"Estes, Ron",2.0,17.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES68,Ways and Means,32,2.0,KS,,,,,,Ron Estes,Ron,Estes
116,242,20104.0,"Schiff, Adam",1.0,1.0,100,2019-01-16 00:00:00,2021-01-03,11.0,3.0,2.0,1.0,1.0,H198,Intelligence (Select),71,28.0,CA,,,,,,Adam Schiff,Adam,Schiff
116,242,20907.0,"Himes, James A.",1.0,2.0,100,2019-01-16 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,,H665,Intelligence (Select),1,4.0,CT,,,,,,James A. Himes,James,Himes
116,242,21102.0,"Sewell, Terri A.",1.0,3.0,100,2019-01-16 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,,H665,Intelligence (Select),41,7.0,AL,,,,,,Terri A. Sewell,Terri,Sewell
116,242,20757.0,"Carson, Andre",1.0,4.0,100,2019-01-16 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,H665,Intelligence (Select),22,7.0,IN,,,,,,Andre Carson,Andre,Carson
116,242,20762.0,"Speier, Karen Lorraine Jacqueline (Jackie)",1.0,5.0,100,2019-01-16 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,,H665,Intelligence (Select),71,14.0,CA,,,,,,Karen Lorraine Jacqueline Speier (Jackie),Karen,Speier
116,242,20954.0,"Quigley, Mike",1.0,6.0,100,2019-01-16 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,H665,Intelligence (Select),21,5.0,IL,,,,,,Mike Quigley,Mike,Quigley
116,242,21306.0,"Swalwell, Eric",1.0,7.0,100,2019-01-16 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,H665,Intelligence (Select),71,15.0,CA,,,,,,Eric Swalwell,Eric,Swalwell
116,242,21362.0,"Castro, Joaquin",1.0,8.0,100,2019-01-16 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,H665,Intelligence (Select),49,20.0,TX,,,,,,Joaquin Castro,Joaquin,Castro
116,242,21369.0,"Heck, Denny",1.0,9.0,100,2019-01-16 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,0.0,H665,Intelligence (Select),73,10.0,WA,,,,,,Denny Heck,Denny,Heck
116,242,21344.0,"Maloney, Sean Patrick",1.0,10.0,100,2019-01-16 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,,H665,Intelligence (Select),13,18.0,NY,,,,,,Sean Patrick Maloney,Sean,Maloney
116,242,21713.0,"Demings, Valdez V. (Val)",1.0,11.0,100,2019-01-16 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H665,Intelligence (Select),43,10.0,FL,,,,,,Valdez V. Demings (Val),Valdez,Demings
116,242,21730.0,"Krishnamoorthi, Raja",1.0,12.0,100,2019-01-16 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,,H665,Intelligence (Select),21,8.0,IL,,,,,,Raja Krishnamoorthi,Raja,Krishnamoorthi
116,242,20750.0,"Welch, Peter",1.0,13.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H687,Intelligence (Select),6,1.0,VT,To rank immediately after Mr. Heck,,,,,Peter Welch,Peter,Welch
116,242,20307.0,"Nunes, Devin",2.0,1.0,200,2019-01-16 00:00:00,2021-01-03,21.0,5.0,2.0,1.0,1.0,H198,Intelligence (Select),71,22.0,CA,,,,,,Devin Nunes,Devin,Nunes
116,242,20531.0,"Conaway, K. Michael",2.0,2.0,200,2019-01-16 00:00:00,2021-01-03,0.0,6.0,2.0,1.0,0.0,H1321,Intelligence (Select),49,11.0,TX,Announced retirement at the end of 116th congress 7/30/2019,,,,,K. Michael Conaway,K.,Conaway
116,242,20342.0,"Turner, Mike",2.0,3.0,200,2019-01-16 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,,H1321,Intelligence (Select),24,3.0,OH,,,,,,Mike Turner,Mike,Turner
116,242,21351.0,"Wenstrup, Brad",2.0,4.0,200,2019-01-16 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,H1321,Intelligence (Select),24,2.0,OH,,,,,,Brad Wenstrup,Brad,Wenstrup
116,242,21367.0,"Stewart, Chris",2.0,5.0,200,2019-01-16 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,H1321,Intelligence (Select),67,2.0,UT,,,,,,Chris Stewart,Chris,Stewart
116,242,21106.0,"Crawford, Rick",2.0,6.0,200,2019-01-16 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,H1321,Intelligence (Select),42,1.0,AR,,,,,,Rick Crawford,Rick,Crawford
116,242,21541.0,"Stefanik, Elise",2.0,7.0,200,2019-01-16 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,H1321,Intelligence (Select),13,21.0,NY,,,,,,Elise Stefanik,Elise,Stefanik
116,242,21550.0,"Hurd, Will",2.0,8.0,200,2019-01-16 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,0.0,H1321,Intelligence (Select),49,23.0,TX,Announced retirement at the end of 116th congress 8/1/2019,,,,,Will Hurd,Will,Hurd
116,242,21549.0,"Ratcliffe, John",2.0,9.0,200,2019-01-16 00:00:00,2021-01-03,0.0,1.0,2.0,6.0,0.0,H1321,Intelligence (Select),49,4.0,TX,"Resigned May 22, 2020 to become the Director of National Intelligence",,,,,John Ratcliffe,John,Ratcliffe
116,255,20708.0,"Castor, Kathy",1.0,1.0,100,2019-03-04 00:00:00,2021-01-03,11.0,1.0,2.0,1.0,1.0,H2319,Climate Crisis (select),43,14.0,FL,,,,,,Kathy Castor,Kathy,Castor
116,255,20932.0,"Luján, Ben Ray",1.0,2.0,100,2019-03-04 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,H2319,Climate Crisis (select),66,3.0,NM,,,,,,Ben Ray Luján,Ben,Luján
116,255,21198.0,"Bonamici, Suzanne",1.0,3.0,100,2019-03-04 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H2319,Climate Crisis (select),72,1.0,OR,,,,,,Suzanne Bonamici,Suzanne,Bonamici
116,255,21308.0,"Brownley, Julia",1.0,4.0,100,2019-03-04 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H2319,Climate Crisis (select),71,26.0,CA,,,,,,Julia Brownley,Julia,Brownley
116,255,21303.0,"Huffman, Jared",1.0,5.0,100,2019-03-04 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H2319,Climate Crisis (select),71,2.0,CA,,,,,,Jared Huffman,Jared,Huffman
116,255,21736.0,"McEachin, Aston D. (Donald)",1.0,6.0,100,2019-03-04 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H2319,Climate Crisis (select),40,4.0,VA,,,,,,Aston D. McEachin (Donald),Aston,McEachin
116,255,21939.0,"Levin, Mike",1.0,7.0,100,2019-03-04 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H2319,Climate Crisis (select),71,49.0,CA,,,,,,Mike Levin,Mike,Levin
116,255,21906.0,"Casten, Sean",1.0,8.0,100,2019-03-04 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,,H2319,Climate Crisis (select),21,6.0,IL,,,,,,Sean Casten,Sean,Casten
116,255,21948.0,"Neguse, Joseph",1.0,9.0,100,2019-03-04 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H2319,Climate Crisis (select),62,2.0,CO,,,,,,Joseph Neguse,Joseph,Neguse
116,255,21523.0,"Graves, Garret",2.0,1.0,200,2019-03-04 00:00:00,2021-01-03,21.0,1.0,2.0,1.0,1.0,H2319,Climate Crisis (select),45,6.0,LA,,,,,,Garret Graves,Garret,Graves
116,255,21191.0,"Griffith, Morgan",2.0,2.0,200,2019-03-04 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,,H2319,Climate Crisis (select),40,9.0,VA,,,,,,Morgan Griffith,Morgan,Griffith
116,255,21500.0,"Palmer, Gary James",2.0,3.0,200,2019-03-04 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H2319,Climate Crisis (select),41,6.0,AL,,,,,,Gary James Palmer,Gary,Palmer
116,255,21513.0,"Carter, Buddy",2.0,4.0,200,2019-03-04 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H2319,Climate Crisis (select),44,1.0,GA,,,,,,Buddy Carter,Buddy,Carter
116,255,21946.0,"Miller, Carol",2.0,5.0,200,2019-03-04 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H2319,Climate Crisis (select),56,3.0,WV,,,,,,Carol Miller,Carol,Miller
116,255,21901.0,"Armstrong, Kelly",2.0,6.0,200,2019-03-04 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,,H2319,Climate Crisis (select),36,1.0,ND,,,,,,Kelly Armstrong,Kelly,Armstrong
116,256,21368.0,"Kilmer, Derek",1.0,1.0,100,2019-01-29 00:00:00,2021-01-03,12.0,1.0,2.0,1.0,1.0,H1280,Modernization of Congress (select),73,6.0,WA,,,,,,Derek Kilmer,Derek,Kilmer
116,256,20517.0,"Cleaver, Emanuel",1.0,2.0,100,2019-01-29 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H1280,Modernization of Congress (select),34,5.0,MO,,,,,,Emanuel Cleaver,Emanuel,Cleaver
116,256,31101.0,"Delbene, Suzan K.",1.0,3.0,100,2019-01-29 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,H1280,Modernization of Congress (select),73,1.0,WA,,,,,,Suzan K. Delbene,Suzan,Delbene
116,256,29504.0,"Lofgren, Zoe",1.0,4.0,100,2019-01-29 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H1280,Modernization of Congress (select),71,19.0,CA,,,,,,Zoe Lofgren,Zoe,Lofgren
116,256,21370.0,"Pocan, Mark",1.0,5.0,100,2019-01-29 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,H1280,Modernization of Congress (select),25,2.0,WI,,,,,,Mark Pocan,Mark,Pocan
116,256,21762.0,"Scanlon, Mary Gay",1.0,6.0,100,2019-01-29 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,H1280,Modernization of Congress (select),14,5.0,PA,,,,,,Mary Gay Scanlon,Mary,Scanlon
116,256,20962.0,"Graves, Tom",2.0,1.0,200,2019-02-08 00:00:00,2020-10-04,13.0,1.0,2.0,8.0,0.0,H1490,Modernization of Congress (select),44,14.0,GA,"Announced retirement early, effective october 4th",,,,,Tom Graves,Tom,Graves
116,256,21122.0,"Woodall, Robert",2.0,2.0,200,2019-02-08 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,H1490,Modernization of Congress (select),44,7.0,GA,,,,,,Robert Woodall,Robert,Woodall
116,256,21331.0,"Brooks, Susan",2.0,3.0,200,2019-02-08 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,H1490,Modernization of Congress (select),22,5.0,IN,Announced retirement at end of 116th congress 6/14/2019,,,,,Susan Brooks,Susan,Brooks
116,256,21328.0,"Davis, Rodney",2.0,4.0,200,2019-02-08 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H1490,Modernization of Congress (select),21,13.0,IL,,,,,,Rodney Davis,Rodney,Davis
116,256,21556.0,"Newhouse, Dan",2.0,5.0,200,2019-02-08 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,H1490,Modernization of Congress (select),73,4.0,WA,,,,,,Dan Newhouse,Dan,Newhouse
116,256,21974.0,"Timmons, William",2.0,6.0,200,2019-02-08 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H1490,Modernization of Congress (select),48,4.0,SC,,,,,,William Timmons,William,Timmons
116,550,15616.0,"Neal, Richard Edmund",1.0,1.0,100,2018-02-23 00:00:00,,0.0,1.0,2.0,,,H1224,"Solvency of Multiemployer Pension Plans (Joint, Select)",3,1.0,MA,,,,,,Richard Edmund Neal,Richard,Neal
116,550,39307.0,"Scott, Robert C.",1.0,2.0,100,2018-02-23 00:00:00,,0.0,1.0,2.0,,,H1224,"Solvency of Multiemployer Pension Plans (Joint, Select)",40,3.0,VA,,,,,,Robert C. Scott,Robert,Scott
116,550,21536.0,"Norcross, Donald",1.0,3.0,100,2018-02-23 00:00:00,,0.0,1.0,2.0,,,H1224,"Solvency of Multiemployer Pension Plans (Joint, Select)",12,1.0,NJ,,,,,,Donald Norcross,Donald,Norcross
116,550,21529.0,"Dingell, Debbie",1.0,4.0,100,2018-02-23 00:00:00,,0.0,1.0,2.0,,,H1224,"Solvency of Multiemployer Pension Plans (Joint, Select)",23,12.0,MI,,,,,,Debbie Dingell,Debbie,Dingell
116,550,20521.0,"Foxx, Virginia Ann",2.0,1.0,200,2018-02-23 00:00:00,,0.0,1.0,2.0,,,H1224,"Solvency of Multiemployer Pension Plans (Joint, Select)",47,5.0,NC,,,,,,Virginia Ann Foxx,Virginia,Foxx
116,550,20947.0,"Roe, David P. (Phil)",2.0,2.0,200,2018-02-23 00:00:00,,0.0,1.0,2.0,,,H1224,"Solvency of Multiemployer Pension Plans (Joint, Select)",54,1.0,TN,,,,,,David P. Roe (Phil),David,Roe
116,550,20709.0,"Buchanan, Vernon G.",2.0,3.0,200,2018-02-23 00:00:00,,0.0,1.0,2.0,,,H1224,"Solvency of Multiemployer Pension Plans (Joint, Select)",43,16.0,FL,,,,,,Vernon G. Buchanan,Vernon,Buchanan
116,550,21105.0,"Schweikert, David",2.0,4.0,200,2018-02-23 00:00:00,,0.0,1.0,2.0,,,H1224,"Solvency of Multiemployer Pension Plans (Joint, Select)",61,6.0,AZ,,,,,,David Schweikert,David,Schweikert
116,507,29379.0,"Maloney, Carolyn B.",1.0,1.0,100,2019-01-10 00:00:00,2021-01-03,13.0,10.0,2.0,1.0,2.0,H440,Economic (Joint),13,12.0,NY,,,,,,Carolyn B. Maloney,Carolyn,Maloney
116,507,21554.0,"Beyer, Donald Sternoff Jr.",1.0,2.0,100,2019-02-14 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,H2007,Economic (Joint),40,8.0,VA,,,,,,Donald Sternoff Beyer Jr.,Donald,Beyer
116,507,21369.0,"Heck, Denny",1.0,3.0,100,2019-02-14 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,H2007,Economic (Joint),73,10.0,WA,,,,,,Denny Heck,Denny,Heck
116,507,21978.0,"Trone, David",1.0,4.0,100,2019-02-14 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H2007,Economic (Joint),52,6.0,MD,,,,,,David Trone,David,Trone
116,507,21352.0,"Beatty, Joyce",1.0,5.0,100,2019-02-14 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H2007,Economic (Joint),24,3.0,OH,,,,,,Joyce Beatty,Joyce,Beatty
116,507,21321.0,"Frankel, Lois",1.0,6.0,100,2019-02-14 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,H2007,Economic (Joint),43,21.0,FL,,,,,,Lois Frankel,Lois,Frankel
116,507,21105.0,"Schweikert, David",2.0,1.0,200,2019-03-18 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,H2750,Economic (Joint),61,6.0,AZ,,,,,,David Schweikert,David,Schweikert
116,507,21562.0,"Lahood, Darin",2.0,2.0,200,2019-03-18 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,H2750,Economic (Joint),21,18.0,IL,,,,,,Darin Lahood,Darin,Lahood
116,507,20532.0,"Marchant, Kenny",2.0,3.0,200,2019-03-18 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,H2750,Economic (Joint),49,24.0,TX,Announced retirement at end of 116th congress 8/5/2019,,,,,Kenny Marchant,Kenny,Marchant
116,507,21187.0,"Herrera Beutler, Jaime",2.0,4.0,200,2019-03-18 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,H2750,Economic (Joint),73,3.0,WA,,,,,,Jaime Herrera Beutler,Jaime,Herrera Beutler
116,500,29504.0,"Lofgren, Zoe",1.0,1.0,100,2019-04-09 00:00:00,2021-01-03,12.0,8.0,2.0,1.0,,H3169,Library (Joint),71,19.0,CA,,,,,,Zoe Lofgren,Zoe,Lofgren
116,500,20340.0,"Butterfield, George Kenneth, Jr. (G.K.)",1.0,2.0,100,2019-04-09 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,,H3169,Library (Joint),47,1.0,NC,,,,,,George Kenneth Butterfield Jr. (G.K.),George,Butterfield
116,500,20343.0,"Ryan, Timothy J.",1.0,3.0,100,Unknown,2021-01-03,0.0,1.0,2.0,1.0,,House Clerk,Library (Joint),24,13.0,OH,,,,,,Timothy J. Ryan,Timothy,Ryan
116,500,21328.0,"Davis, Rodney",2.0,1.0,200,2019-04-09 00:00:00,2021-01-03,21.0,1.0,2.0,1.0,,H3169,Library (Joint),21,13.0,IL,,,,,,Rodney Davis,Rodney,Davis
116,500,21543.0,"Walker, Mark",2.0,2.0,200,Unknown,2021-01-03,0.0,1.0,2.0,1.0,0.0,House Clerk,Library (Joint),47,6.0,NC,Announced retirement at end of 116th congress 12/16/2019,,,,,Mark Walker,Mark,Walker
116,501,29504.0,"Lofgren, Zoe",1.0,1.0,100,2019-04-09 00:00:00,2021-01-03,12.0,1.0,2.0,1.0,,H3169,Printing (Joint),71,19.0,CA,,,,,,Zoe Lofgren,Zoe,Lofgren
116,501,21741.0,"Raskin, Jamin B. (Jamie)",1.0,2.0,100,2019-04-09 00:00:00,2021-01-03,13.0,3.0,2.0,1.0,,H226,Printing (Joint),52,8.0,MD,,,,,,Jamin B. Raskin (Jamie),Jamin,Raskin
116,501,20108.0,"Davis, Susan",1.0,3.0,100,2019-04-09 00:00:00,2021-01-03,0.0,1.0,4.0,1.0,0.0,H226,Printing (Joint),71,53.0,CA,Announced retirment at end of 116th congress,,,,,Susan Davis,Susan,Davis
116,501,20340.0,"Butterfield, George Kenneth, Jr. (G.K.)",1.0,4.0,100,2019-04-09 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,,H3169,Printing (Joint),47,1.0,NC,,,,,,George Kenneth Butterfield Jr. (G.K.),George,Butterfield
116,501,20941.0,"Fudge, Marcia",1.0,5.0,100,Unknown,2021-01-03,0.0,1.0,2.0,1.0,3.0,House Clerk,Printing (Joint),24,11.0,OH,"On December 10, 2020, President Biden announced his plan to nominate Fudge for Secretary of Housing and Urban Development",,,,,Marcia Fudge,Marcia,Fudge
116,501,21506.0,"Aguilar, Peter Rey",1.0,6.0,100,Unknown,2021-01-03,0.0,1.0,2.0,1.0,,House Clerk,Printing (Joint),71,31.0,CA,,,,,,Peter Rey Aguilar,Peter,Aguilar
116,501,21328.0,"Davis, Rodney",2.0,1.0,200,2019-04-09 00:00:00,2021-01-03,21.0,4.0,2.0,1.0,,H3169,Printing (Joint),21,13.0,IL,,,,,,Rodney Davis,Rodney,Davis
116,501,21543.0,"Walker, Mark",2.0,2.0,200,Unknown,2021-01-03,0.0,3.0,2.0,1.0,0.0,House Clerk,Printing (Joint),47,6.0,NC,Announced retirement at end of 116th congress 12/16/2019,,,,,Mark Walker,Mark,Walker
116,501,21515.0,"Loudermilk, Barry",2.0,3.0,200,2019-04-09 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,,H3169,Printing (Joint),44,11.0,GA,,,,,,Barry Loudermilk,Barry,Loudermilk
116,503,15616.0,"Neal, Richard E.",1.0,1.0,100,Unknown,2021-01-03,12.0,2.0,2.0,1.0,,House Clerk,Taxation (Joint),3,1.0,MA,,,,,,Richard E. Neal,Richard,Neal
116,503,15431.0,"Lewis, John R.",1.0,2.0,100,Unknown,2021-01-03,0.0,2.0,2.0,8.0,0.0,House Clerk,Taxation (Joint),44,5.0,GA,"Died July 17, 2020. ",,,,,John R. Lewis,John,Lewis
116,503,29571.0,"Doggett, Lloyd",1.0,3.0,100,Unknown,2021-01-03,0.0,1.0,2.0,1.0,,House Clerk,Taxation (Joint),49,35.0,TX,,,,,,Lloyd Doggett,Lloyd,Doggett
116,503,29760.0,"Brady, Kevin",2.0,1.0,200,Unknown,2021-01-03,21.0,4.0,2.0,1.0,,House Clerk,Taxation (Joint),49,8.0,TX,,,,,,Kevin Brady,Kevin,Brady
116,503,20307.0,"Nunes, Devin",2.0,2.0,200,Unknown,2021-01-03,0.0,3.0,2.0,1.0,,House Clerk,Taxation (Joint),71,22.0,CA,,,,,,Devin Nunes,Devin,Nunes
